_id	volumeNumber	year
35362	32	1985
35363	72	2010
35364	57	1995
35365	43	1988
35366	41	1988
35367	47	1989
35368	54	1992
35369	3	1974
35370	76	2014
35371	52	1990
35372	68	2006
35373	50	1990
35374	29	1985
35375	58	1996
35376	54	1992
35377	59	1997
35378	61	1999
35379	41	1988
35380	38	1987
35381	44	1988
35382	68	2006
35383	54	1992
35384	23	1983
35385	66	2004
35386	58	1996
35387	46	1989
35388	38	1987
35389	54	1992
35390	46	1989
35391	22	1983
35392	63	2001
35393	66	2004
35394	42	1988
35395	47	1989
35396	58	1996
35397	44	1988
35398	51	1990
35399	76	2014
35400	76	2014
35401	28	1984
35402	68	2006
35403	24	1983
35404	49	1990
35405	3	1974
35406	55	1993
35407	72	2010
35408	53	1991
35409	47	1989
35410	73	2011
35411	33	1986
35412	34	1986
35413	46	1989
35414	61	1999
35415	57	1995
35416	55	1993
35417	57	1995
35418	53	1991
35419	49	1990
35420	57	1995
35421	46	1989
35422	33	1986
35423	55	1993
35424	58	1996
35425	43	1988
35426	40	1987
35427	25	1984
35428	22	1983
35429	73	2011
35430	59	1997
35431	1	1972
35432	71	2009
35433	3	1974
35434	76	2014
35435	28	1984
35436	56	1994
35437	43	1988
35438	55	1993
35439	55	1993
35440	23	1983
35441	73	2011
35442	45	1989
35443	59	1997
35444	53	1991
35445	52	1990
35446	68	2006
35447	32	1985
35448	52	1990
35449	26	1984
35450	36	1986
35451	76	2014
35452	53	1991
35453	51	1990
35454	75	2013
35455	33	1986
35456	22	1983
35457	74	2012
35458	73	2011
35459	44	1988
35460	58	1996
35461	25	1984
35462	28	1984
35463	58	1996
35464	56	1994
35465	76	2014
35466	31	1985
35467	3	1974
35468	28	1984
35469	63	2001
35470	78	2015
35471	74	2012
35472	42	1988
35473	40	1987
35474	45	1989
35475	73	2011
35476	63	2001
35477	64	2002
35478	56	1994
35479	41	1988
35480	71	2009
35481	57	1995
35482	32	1985
35483	52	1990
35484	2	1973
35485	67	2005
35486	65	2003
35487	31	1985
35488	42	1988
35489	50	1990
35490	63	2001
35491	74	2012
35492	40	1987
35493	68	2006
35494	25	1984
35495	28	1984
35496	75	2013
35497	46	1989
35498	50	1990
35499	2	1973
35500	22	1983
35501	42	1988
35502	59	1997
35503	62	2000
35504	51	1990
35505	53	1991
35506	53	1991
35507	76	2014
35508	45	1989
35509	67	2005
35510	52	1990
35511	54	1992
35512	63	2001
35513	41	1988
35514	71	2009
35515	58	1996
35516	45	1989
35517	58	1996
35518	55	1993
35519	47	1989
35520	43	1988
35521	68	2006
35522	36	1986
35523	27	1984
35524	61	1999
35525	76	2014
35526	51	1990
35527	71	2009
35528	55	1993
35529	57	1995
35530	47	1989
35531	70	2008
35532	29	1985
35533	58	1996
35534	62	2000
35535	33	1986
35536	30	1985
35537	52	1990
35538	48	1989
35539	69	2007
35540	62	2000
35541	59	1997
35542	54	1992
35543	74	2012
35544	75	2013
35545	28	1984
35546	71	2009
35547	25	1984
35548	25	1984
35549	58	1996
35550	74	2012
35551	44	1988
35552	33	1986
35553	67	2005
35554	58	1996
35555	60	1998
35556	22	1983
35557	48	1989
35558	52	1990
35559	66	2004
35560	58	1996
35561	53	1991
35562	64	2002
35563	1	1972
35564	41	1988
35565	53	1991
35566	67	2005
35567	34	1986
35568	58	1996
35569	46	1989
35570	33	1986
35571	64	2002
35572	34	1986
35573	51	1990
35574	53	1991
35575	2	1973
35576	57	1995
35577	25	1984
35578	64	2002
35579	46	1989
35580	26	1984
35581	26	1984
35582	53	1991
35583	58	1996
35584	41	1988
35585	53	1991
35586	23	1983
35587	61	1999
35588	73	2011
35589	57	1995
35590	2	1973
35591	53	1991
35592	26	1984
35593	49	1990
35594	63	2001
35595	66	2004
35596	47	1989
35597	2	1973
35598	53	1991
35599	76	2014
35600	33	1986
35601	62	2000
35602	38	1987
35603	29	1985
35604	54	1992
35605	53	1991
35606	36	1986
35607	30	1985
35608	28	1984
35609	76	2014
35610	46	1989
35611	43	1988
35612	43	1988
35613	27	1984
35614	34	1986
35615	52	1990
35616	40	1987
35617	45	1989
35618	37	1987
35619	57	1995
35620	67	2005
35621	74	2012
35622	43	1988
35623	58	1996
35624	76	2014
35625	64	2002
35626	64	2002
35627	67	2005
35628	58	1996
35629	3	1974
35630	47	1989
35631	59	1997
35632	65	2003
35633	74	2012
35634	34	1986
35635	68	2006
35636	56	1994
35637	69	2007
35638	55	1993
35639	43	1988
35640	32	1985
35641	68	2006
35642	61	1999
35643	54	1992
35644	71	2009
35645	37	1987
35646	41	1988
35647	32	1985
35648	26	1984
35649	80	2015
35650	41	1988
35651	58	1996
35652	58	1996
35653	53	1991
35654	69	2007
35655	76	2014
35656	65	2003
35657	45	1989
35658	28	1984
35659	46	1989
35660	78	2015
35661	56	1994
35662	22	1983
35663	66	2004
35664	22	1983
35665	71	2009
35666	68	2006
35667	26	1984
35668	65	2003
35669	54	1992
35670	30	1985
35671	37	1987
35672	29	1985
35673	26	1984
35674	2	1973
35675	41	1988
35676	60	1998
35677	57	1995
35678	73	2011
35679	64	2002
35680	55	1993
35681	75	2013
35682	76	2014
35683	29	1985
35684	36	1986
35685	57	1995
35686	27	1984
35687	54	1992
35688	28	1984
35689	28	1984
35690	69	2007
35691	74	2012
35692	58	1996
35693	43	1988
35694	65	2003
35695	67	2005
35696	67	2005
35697	60	1998
35698	28	1984
35699	48	1989
35700	56	1994
35701	65	2003
35702	56	1994
35703	3	1974
35704	52	1990
35705	32	1985
35706	59	1997
35707	34	1986
35708	62	2000
35709	60	1998
35710	33	1986
35711	26	1984
35712	25	1984
35713	32	1985
35714	57	1995
35715	61	1999
35716	78	2015
35717	41	1988
35718	43	1988
35719	38	1987
35720	60	1998
35721	2	1973
35722	58	1996
35723	47	1989
35724	55	1993
35725	29	1985
35726	57	1995
35727	63	2001
35728	23	1983
35729	53	1991
35730	42	1988
35731	52	1990
35732	71	2009
35733	55	1993
35734	25	1984
35735	54	1992
35736	61	1999
35737	32	1985
35738	73	2011
35739	57	1995
35740	44	1988
35741	60	1998
35742	25	1984
35743	74	2012
35744	57	1995
35745	2	1973
35746	75	2013
35747	53	1991
35748	57	1995
35749	57	1995
35750	36	1986
35751	45	1989
35752	58	1996
35753	59	1997
35754	49	1990
35755	58	1996
35756	54	1992
35757	31	1985
35758	34	1986
35759	49	1990
35760	62	2000
35761	28	1984
35762	57	1995
35763	3	1974
35764	38	1987
35765	48	1989
35766	22	1983
35767	53	1991
35768	34	1986
35769	59	1997
35770	44	1988
35771	34	1986
35772	53	1991
35773	26	1984
35774	47	1989
35775	74	2012
35776	33	1986
35777	24	1983
35778	71	2009
35779	73	2011
35780	33	1986
35781	1	1972
35782	74	2012
35783	26	1984
35784	27	1984
35785	31	1985
35786	55	1993
35787	3	1974
35788	29	1985
35789	38	1987
35790	73	2011
35791	41	1988
35792	45	1989
35793	3	1974
35794	1	1972
35795	59	1997
35796	63	2001
35797	40	1987
35798	61	1999
35799	32	1985
35800	33	1986
35801	54	1992
35802	54	1992
35803	54	1992
35804	22	1983
35805	55	1993
35806	40	1987
35807	75	2013
35808	54	1992
35809	29	1985
35810	34	1986
35811	57	1995
35812	59	1997
35813	72	2010
35814	30	1985
35815	43	1988
35816	75	2013
35817	67	2005
35818	28	1984
35819	55	1993
35820	57	1995
35821	54	1992
35822	54	1992
35823	22	1983
35824	79	2015
35825	54	1992
35826	3	1974
35827	33	1986
35828	73	2011
35829	36	1986
35830	76	2014
35831	54	1992
35832	1	1972
35833	56	1994
35834	22	1983
35835	53	1991
35836	65	2003
35837	31	1985
35838	76	2014
35839	57	1995
35840	59	1997
35841	56	1994
35842	76	2014
35843	29	1985
35844	42	1988
35845	52	1990
35846	38	1987
35847	24	1983
35848	62	2000
35849	64	2002
35850	60	1998
35851	60	1998
35852	22	1983
35853	71	2009
35854	53	1991
35855	47	1989
35856	69	2007
35857	70	2008
35858	52	1990
35859	55	1993
35860	70	2008
35861	62	2000
35862	33	1986
35863	63	2001
35864	71	2009
35865	72	2010
35866	62	2000
35867	29	1985
35868	64	2002
35869	23	1983
35870	29	1985
35871	66	2004
35872	68	2006
35873	46	1989
35874	55	1993
35875	38	1987
35876	51	1990
35877	30	1985
35878	55	1993
35879	58	1996
35880	25	1984
35881	52	1990
35882	29	1985
35883	30	1985
35884	64	2002
35885	67	2005
35886	74	2012
35887	66	2004
35888	55	1993
35889	28	1984
35890	56	1994
35891	47	1989
35892	75	2013
35893	31	1985
35894	3	1974
35895	41	1988
35896	42	1988
35897	50	1990
35898	76	2014
35899	34	1986
35900	70	2008
35901	3	1974
35902	73	2011
35903	67	2005
35904	53	1991
35905	51	1990
35906	66	2004
35907	71	2009
35908	24	1983
35909	66	2004
35910	74	2012
35911	23	1983
35912	37	1987
35913	54	1992
35914	41	1988
35915	24	1983
35916	60	1998
35917	37	1987
35918	44	1988
35919	32	1985
35920	41	1988
35921	62	2000
35922	58	1996
35923	43	1988
35924	2	1973
35925	67	2005
35926	1	1972
35927	1	1972
35928	22	1983
35929	22	1983
35930	3	1974
35931	61	1999
35932	36	1986
35933	40	1987
35934	66	2004
35935	53	1991
35936	53	1991
35937	34	1986
35938	64	2002
35939	51	1990
35940	59	1997
35941	50	1990
35942	53	1991
35943	41	1988
35944	53	1991
35945	76	2014
35946	54	1992
35947	64	2002
35948	55	1993
35949	44	1988
35950	47	1989
35951	43	1988
35952	76	2014
35953	48	1989
35954	42	1988
35955	75	2013
35956	22	1983
35957	31	1985
35958	75	2013
35959	22	1983
35960	1	1972
35961	59	1997
35962	56	1994
35963	1	2007
35964	2	2009
35965	4	2011
35966	4	2011
35967	3	2011
35968	2	2009
35969	4	2011
35970	1	2007
35971	3	2011
35972	2	2009
35973	4	2011
35974	4	2011
35975	3	2011
35976	1	2007
35977	3	2011
35978	2	2009
35979	4	2011
35980	3	2011
35981	4	2011
35982	4	2011
35983	2	2009
35984	1	2007
35985	4	2011
35986	3	2011
35987	2	2009
35988	1	2007
35989	1	2007
35990	2	2009
35991	4	2011
35992	4	2011
35993	4	2011
35994	1	2007
35995	2	2009
35996	1	2007
35997	3	2011
35998	1	2007
35999	2	2009
36000	2	2009
36001	1	2007
36002	3	2011
36003	3	2011
36004	4	2011
36005	2	2009
36006	1	2007
36007	3	2011
36008	4	2011
36009	2	2009
36010	1	2007
36011	4	2011
36012	2	2009
36013	1	2007
36014	1	2007
36015	4	2011
36016	4	2011
36017	4	2011
36018	3	2011
36019	4	2011
36020	1	2007
36021	3	2011
36022	4	2011
36023	2	2009
36024	2	2009
36025	3	2011
36026	4	2011
36027	1	2007
36028	1	2007
36029	3	2011
36030	1	2007
36031	1	2007
36032	1	2007
36033	3	2011
36034	2	2009
36035	1	2007
36036	8	2008
36037	13	2013
36038	13	2013
36039	3	2003
36040	5	2005
36041	10	2010
36042	9	2009
36043	13	2013
36044	13	2013
36045	12	2012
36046	13	2013
36047	14	2014
36048	13	2013
36049	14	2014
36050	11	2011
36051	10	2010
36052	6	2006
36053	14	2014
36054	14	2014
36055	13	2013
36056	10	2010
36057	7	2007
36058	10	2010
36059	13	2013
36060	6	2006
36061	14	2014
36062	14	2014
36063	10	2010
36064	10	2010
36065	9	2009
36066	6	2006
36067	11	2011
36068	12	2012
36069	4	2004
36070	10	2010
36071	15	2015
36072	14	2014
36073	12	2012
36074	13	2013
36075	8	2008
36076	6	2006
36077	10	2010
36078	13	2013
36079	15	2015
36080	9	2009
36081	12	2012
36082	10	2010
36083	10	2010
36084	10	2010
36085	9	2009
36086	13	2013
36087	13	2013
36088	6	2006
36089	13	2013
36090	11	2011
36091	11	2011
36092	12	2012
36093	14	2014
36094	12	2012
36095	13	2013
36096	8	2008
36097	13	2013
36098	13	2013
36099	13	2013
36100	10	2010
36101	12	2012
36102	2	2002
36103	12	2012
36104	13	2013
36105	11	2011
36106	13	2013
36107	13	2013
36108	11	2011
36109	11	2011
36110	14	2014
36111	11	2011
36112	14	2014
36113	9	2009
36114	13	2013
36115	14	2014
36116	9	2009
36117	12	2012
36118	4	2004
36119	14	2014
36120	9	2009
36121	5	2005
36122	10	2010
36123	13	2013
36124	6	2006
36125	14	2014
36126	15	2015
36127	6	2006
36128	9	2009
36129	11	2011
36130	6	2006
36131	12	2012
36132	7	2007
36133	10	2010
36134	12	2012
36135	11	2011
36136	14	2014
36137	6	2006
36138	10	2010
36139	13	2013
36140	12	2012
36141	9	2009
36142	9	2009
36143	10	2010
36144	14	2014
36145	15	2015
36146	13	2013
36147	12	2012
36148	11	2011
36149	12	2012
36150	14	2014
36151	8	2008
36152	14	2014
36153	10	2010
36154	14	2014
36155	1	2001
36156	10	2010
36157	13	2013
36158	15	2015
36159	11	2011
36160	14	2014
36161	10	2010
36162	10	2010
36163	9	2009
36164	6	2006
36165	13	2013
36166	14	2014
36167	10	2010
36168	12	2012
36169	14	2014
36170	14	2014
36171	5	2005
36172	12	2012
36173	14	2014
36174	13	2013
36175	10	2010
36176	13	2013
36177	14	2014
36178	8	2008
36179	4	2004
36180	14	2014
36181	14	2014
36182	15	2015
36183	14	2014
36184	8	2008
36185	13	2013
36186	14	2014
36187	11	2011
36188	7	2007
36189	13	2013
36190	13	2013
36191	10	2010
36192	14	2014
36193	7	2007
36194	9	2009
36195	12	2012
36196	11	2011
36197	15	2015
36198	14	2014
36199	12	2012
36200	11	2011
36201	9	2009
36202	12	2012
36203	11	2011
36204	6	2006
36205	8	2008
36206	15	2015
36207	11	2011
36208	5	2005
36209	8	2008
36210	2	2002
36211	15	2015
36212	13	2013
36213	8	2008
36214	12	2012
36215	12	2012
36216	9	2009
36217	12	2012
36218	15	2015
36219	12	2012
36220	8	2008
36221	14	2014
36222	8	2008
36223	12	2012
36224	9	2009
36225	13	2013
36226	3	2003
36227	15	2015
36228	15	2015
36229	14	2014
36230	11	2011
36231	12	2012
36232	6	2006
36233	6	2006
36234	15	2015
36235	8	2008
36236	13	2013
36237	14	2014
36238	14	2014
36239	7	2007
36240	13	2013
36241	15	2015
36242	8	2008
36243	12	2012
36244	8	2008
36245	13	2013
36246	8	2008
36247	14	2014
36248	14	2014
36249	14	2014
36250	15	2015
36251	14	2014
36252	7	2007
36253	5	2005
36254	9	2009
36255	12	2012
36256	12	2012
36257	8	2008
36258	10	2010
36259	7	2007
36260	11	2011
36261	13	2013
36262	11	2011
36263	9	2009
36264	14	2014
36265	11	2011
36266	9	2009
36267	13	2013
36268	9	2009
36269	5	2005
36270	15	2015
36271	13	2013
36272	13	2013
36273	13	2013
36274	10	2010
36275	11	2011
36276	10	2010
36277	2	2002
36278	5	2005
36279	7	2007
36280	6	2006
36281	12	2012
36282	12	2012
36283	8	2008
36284	12	2012
36285	12	2012
36286	12	2012
36287	10	2010
36288	14	2014
36289	8	2008
36290	6	2006
36291	12	2012
36292	13	2013
36293	12	2012
36294	9	2009
36295	12	2012
36296	15	2015
36297	11	2011
36298	10	2010
36299	13	2013
36300	4	2004
36301	12	2012
36302	2	2007
36303	2	2007
36304	4	2009
36305	9	2014
36306	3	2008
36307	9	2014
36308	2	2007
36309	1	2006
36310	5	2010
36311	3	2008
36312	5	2010
36313	1	2006
36314	6	2011
36315	7	2012
36316	5	2010
36317	7	2012
36318	2	2007
36319	8	2013
36320	5	2010
36321	6	2011
36322	4	2009
36323	3	2008
36324	2	2007
36325	7	2012
36326	3	2008
36327	6	2011
36328	5	2010
36329	5	2010
36330	9	2014
36331	1	2006
36332	5	2010
36333	4	2009
36334	5	2010
36335	2	2007
36336	3	2008
36337	5	2010
36338	4	2009
36339	1	2006
36340	7	2012
36341	4	2009
36342	2	2007
36343	8	2013
36344	1	2006
36345	5	2010
36346	8	2013
36347	3	2008
36348	9	2014
36349	3	2008
36350	2	2007
36351	8	2013
36352	1	2006
36353	5	2010
36354	4	2009
36355	2	2007
36356	7	2012
36357	5	2010
36358	2	2007
36359	8	2013
36360	2	2007
36361	2	2007
36362	1	2006
36363	8	2013
36364	2	2007
36365	4	2009
36366	3	2008
36367	6	2011
36368	5	2010
36369	5	2010
36370	9	2014
36371	10	2015
36372	7	2012
36373	5	2010
36374	6	2011
36375	8	2013
36376	6	2011
36377	2	2007
36378	4	2009
36379	1	2006
36380	9	2014
36381	2	2007
36382	4	2009
36383	9	2014
36384	7	2012
36385	3	2008
36386	2	2007
36387	9	2014
36388	7	2012
36389	4	2009
36390	5	2010
36391	5	2010
36392	9	2014
36393	9	2014
36394	3	2008
36395	7	2012
36396	6	2011
36397	1	2006
36398	9	2014
36399	7	2012
36400	2	2007
36401	7	2012
36402	4	2009
36403	4	2009
36404	8	2013
36405	1	2006
36406	5	2010
36407	8	2013
36408	7	2012
36409	4	2009
36410	4	2009
36411	4	2009
36412	1	2006
36413	3	2008
36414	4	2009
36415	3	2008
36416	3	2008
36417	8	2013
36418	6	2011
36419	3	2008
36420	4	2009
36421	1	2006
36422	1	2006
36423	9	2014
36424	9	2014
36425	2	2007
36426	8	2013
36427	1	2006
36428	9	2014
36429	10	2015
36430	8	2013
36431	5	2010
36432	1	2006
36433	9	2014
36434	7	2012
36435	2	2007
36436	6	2011
36437	2	2007
36438	3	2008
36439	5	2010
36440	7	2012
36441	1	2006
36442	4	2009
36443	8	2013
36444	8	2013
36445	5	2010
36446	8	2013
36447	7	2012
36448	4	2009
36449	8	2013
36450	1	2006
36451	6	2011
36452	6	2011
36453	3	2008
36454	6	2011
36455	3	2008
36456	6	2011
36457	7	2012
36458	1	2006
36459	8	2013
36460	9	2014
36461	2	2007
36462	6	2011
36463	4	2009
36464	10	2015
36465	3	2008
36466	2	2007
36467	5	2010
36468	7	2012
36469	3	2008
36470	1	2006
36471	8	2013
36472	6	2011
36473	1	2006
36474	6	2011
36475	3	2008
36476	4	2009
36477	6	2011
36478	3	2008
36479	8	2013
36480	1	2006
36481	9	2014
36482	1	2006
36483	10	2015
36484	8	2012
36485	9	2013
36486	12	2015
36487	11	2014
36488	10	2013
36489	7	2010
36490	7	2010
36491	9	2013
36492	11	2014
36493	2	2005
36494	8	2011
36495	8	2011
36496	3	2006
36497	9	2013
36498	10	2013
36499	10	2013
36500	11	2014
36501	8	2012
36502	9	2013
36503	2	2005
36504	10	2013
36505	12	2015
36506	2	2005
36507	8	2011
36508	3	2006
36509	12	2015
36510	9	2012
36511	3	2006
36512	11	2014
36513	7	2010
36514	10	2013
36515	11	2014
36516	8	2012
36517	10	2013
36518	9	2013
36519	8	2012
36520	8	2011
36521	11	2014
36522	10	2013
36523	2	2005
36524	1	2004
36525	10	2013
36526	11	2014
36527	11	2014
36528	11	2014
36529	7	2010
36530	12	2015
36531	2	2005
36532	10	2013
36533	7	2010
36534	9	2013
36535	2	2005
36536	8	2012
36537	9	2012
36538	10	2013
36539	10	2013
36540	9	2013
36541	9	2013
36542	1	2004
36543	2	2005
36544	8	2012
36545	9	2013
36546	2	2005
36547	11	2014
36548	9	2012
36549	12	2015
36550	10	2013
36551	9	2013
36552	11	2014
36553	10	2013
36554	8	2012
36555	8	2012
36556	10	2013
36557	2	2005
36558	11	2014
36559	10	2013
36560	8	2012
36561	10	2013
36562	1	2004
36563	8	2012
36564	12	2015
36565	9	2013
36566	2	2005
36567	11	2014
36568	11	2014
36569	11	2014
36570	8	2012
36571	3	2006
36572	11	2014
36573	3	2006
36574	8	2012
36575	10	2013
36576	9	2013
36577	8	2012
36578	9	2012
36579	9	2013
36580	9	2012
36581	1	2004
36582	2	2005
36583	10	2013
36584	9	2013
36585	10	2013
36586	8	2012
36587	2	2005
36588	11	2014
36589	7	2010
36590	1	2004
36591	11	2014
36592	10	2013
36593	11	2014
36594	1	2004
36595	10	2013
36596	3	2006
36597	12	2015
36598	9	2013
36599	9	2012
36600	10	2013
36601	7	2010
36602	10	2013
36603	9	2013
36604	10	2013
36605	9	2013
36606	10	2013
36607	9	2013
36608	12	2015
36609	11	2014
36610	1	2004
36611	9	2013
36612	8	2012
36613	7	2010
36614	9	2013
36615	8	2012
36616	9	2013
36617	11	2014
36618	11	2014
36619	12	2015
36620	9	2013
36621	9	2012
36622	11	2014
36623	9	2012
36624	8	2012
36625	9	2012
36626	11	2014
36627	9	2013
36628	12	2015
36629	10	2013
36630	10	2013
36631	11	2014
36632	11	2014
36633	10	2013
36634	7	2010
36635	9	2013
36636	8	2011
36637	1	2004
36638	3	2006
36639	8	2012
36640	9	2013
36641	1	2004
36642	8	2011
36643	9	2013
36644	12	2015
36645	10	2013
36646	8	2012
36647	10	2013
36648	11	2014
36649	11	2014
36650	9	2012
36651	9	2013
36652	11	2014
36653	3	2006
36654	12	2015
36655	9	2012
36656	10	2013
36657	3	2006
36658	10	2013
36659	9	2013
36660	9	2013
36661	11	2014
36662	9	2012
36663	9	2013
36664	11	2014
36665	9	2012
36666	11	2014
36667	11	2014
36668	11	2014
36669	9	2013
36670	11	2014
36671	8	2012
36672	12	2015
36673	10	2013
36674	11	2014
36675	10	2013
36676	3	2006
36677	9	2013
36678	8	2011
36679	11	2014
36680	12	2015
36681	7	2010
36682	10	2013
36683	8	2011
36684	10	2013
36685	11	2014
36686	10	2013
36687	8	2012
36688	10	2013
36689	3	2006
36690	9	2012
36691	9	2012
36692	1	2004
36693	12	2015
36694	8	2012
36695	8	2012
36696	11	2014
36697	10	2013
36698	12	2015
36699	12	2015
36700	8	2011
36701	12	2015
36702	12	2015
36703	10	2013
36704	9	2013
36705	12	2015
36706	8	2012
36707	1	2004
36708	9	2012
36709	9	2013
36710	10	2013
36711	10	2013
36712	11	2014
36713	10	2013
36714	12	2015
36715	7	2010
36716	8	2011
36717	9	2013
36718	8	2012
36719	10	2013
36720	10	2013
36721	7	2010
36722	11	2014
36723	10	2013
36724	10	2013
36725	11	2014
36726	10	2013
36727	11	2014
36728	2	2005
36729	11	2014
36730	3	2006
36731	8	2012
36732	11	2014
36733	9	2012
36734	1	2004
36735	2	2005
36736	3	2006
36737	12	2015
36738	10	2013
36739	9	2012
36740	10	2013
36741	9	2012
36742	8	2012
36743	8	2011
36744	8	2012
36745	10	2013
36746	1	2004
36747	11	2014
36748	8	2012
36749	11	2014
36750	1	2004
36751	3	2006
36752	1	2004
36753	11	2014
36754	3	2006
36755	10	2013
36756	8	2012
36757	7	2010
36758	11	2014
36759	8	2011
36760	10	2013
36761	10	2013
36762	8	2012
36763	11	2014
36764	8	2012
36765	10	2013
36766	8	2012
36767	10	2013
36768	12	2015
36769	3	2006
36770	11	2014
36771	10	2013
36772	8	2012
36773	1	2004
36774	11	2014
36775	7	2010
36776	11	2014
36777	10	2013
36778	9	2013
36779	8	2012
36780	9	2012
36781	10	2013
36782	11	2014
36783	8	2011
36784	8	2011
36785	3	2006
36786	3	2006
36787	12	2015
36788	11	2014
36789	10	2013
36790	10	2013
36791	11	2014
36792	12	2015
36793	11	2014
36794	9	2012
36795	11	2014
36796	10	2013
36797	11	2014
36798	2	2005
36799	11	2014
36800	11	2014
36801	11	2014
36802	11	2014
36803	10	2013
36804	11	2014
36805	9	2013
36806	8	2012
36807	11	2014
36808	9	2012
36809	8	2011
36810	2	2005
36811	10	2013
36812	8	2011
36813	8	2011
36814	11	2014
36815	1	2004
36816	8	2012
36817	11	2014
36818	2	2005
36819	3	2006
36820	8	2012
36821	9	2012
36822	9	2013
36823	10	2014
36824	3	2007
36825	1	2005
36826	6	2010
36827	3	2007
36828	5	2009
36829	9	2013
36830	2	2006
36831	5	2009
36832	10	2014
36833	11	2015
36834	7	2011
36835	2	2006
36836	6	2010
36837	9	2013
36838	4	2008
36839	10	2014
36840	1	2005
36841	3	2007
36842	11	2015
36843	5	2009
36844	11	2015
36845	1	2005
36846	2	2006
36847	9	2013
36848	1	2005
36849	4	2008
36850	3	2007
36851	4	2008
36852	6	2010
36853	8	2012
36854	6	2010
36855	8	2012
36856	4	2008
36857	5	2009
36858	6	2010
36859	5	2009
36860	3	2007
36861	9	2013
36862	7	2011
36863	4	2008
36864	10	2014
36865	2	2006
36866	6	2010
36867	4	2008
36868	1	2005
36869	9	2013
36870	10	2014
36871	2	2006
36872	4	2008
36873	7	2011
36874	1	2005
36875	11	2015
36876	3	2007
36877	3	2007
36878	8	2012
36879	6	2010
36880	3	2007
36881	6	2010
36882	10	2014
36883	2	2006
36884	5	2009
36885	4	2008
36886	7	2011
36887	9	2013
36888	1	2005
36889	8	2012
36890	9	2013
36891	8	2012
36892	3	2007
36893	7	2011
36894	10	2014
36895	9	2013
36896	2	2006
