magazineId;volumeNumber;year
17996;54;2010
17997;89;2015
17998;71;2014
17999;82;2015
18000;79;2014
18001;52;2008
18002;45;2004
18003;54;2010
18004;47;2004
18005;51;2006
18006;57;2013
18007;50;2006
18008;47;2004
18009;50;2006
18010;88;2015
18011;56;2012
18012;49;2005
18013;54;2010
18014;51;2007
18015;45;2004
18016;54;2010
18017;53;2009
18018;56;2012
18019;75;2014
18020;51;2007
18021;53;2009
18022;54;2010
18023;53;2009
18024;56;2012
18025;51;2007
18026;56;2012
18027;51;2007
18028;75;2014
18029;54;2010
18030;75;2014
18031;56;2012
18032;57;2013
18033;55;2011
18034;45;2004
18035;51;2006
18036;51;2007
18037;54;2010
18038;80;2014
18039;71;2014
18040;44;2003
18041;50;2006
18042;51;2007
18043;55;2011
18044;51;2007
18045;54;2010
18046;56;2012
18047;51;2006
18048;53;2009
18049;52;2008
18050;47;2004
18051;53;2009
18052;49;2005
18053;52;2007
18054;72;2014
18055;71;2014
18056;66;2013
18057;55;2011
18058;52;2008
18059;53;2009
18060;52;2007
18061;55;2011
18062;69;2014
18063;68;2013
18064;45;2004
18065;51;2006
18066;51;2007
18067;50;2006
18068;50;2006
18069;52;2008
18070;41;2002
18071;54;2010
18072;42;2003
18073;53;2009
18074;57;2013
18075;58;2013
18076;55;2011
18077;44;2003
18078;58;2013
18079;52;2008
18080;76;2014
18081;58;2013
18082;56;2012
18083;55;2011
18084;53;2009
18085;53;2009
18086;51;2007
18087;51;2007
18088;53;2009
18089;53;2009
18090;58;2013
18091;79;2014
18092;51;2007
18093;55;2011
18094;52;2008
18095;51;2007
18096;52;2008
18097;54;2010
18098;55;2011
18099;50;2006
18100;62;2013
18101;52;2008
18102;46;2004
18103;50;2006
18104;41;2003
18105;51;2007
18106;55;2011
18107;45;2004
18108;54;2010
18109;54;2010
18110;54;2010
18111;48;2005
18112;76;2014
18113;52;2008
18114;81;2015
18115;51;2006
18116;78;2014
18117;77;2014
18118;46;2004
18119;76;2014
18120;45;2004
18121;50;2006
18122;49;2005
18123;72;2014
18124;55;2011
18125;51;2006
18126;55;2011
18127;68;2013
18128;49;2005
18129;69;2014
18130;50;2006
18131;53;2009
18132;50;2006
18133;56;2012
18134;56;2012
18135;54;2010
18136;51;2007
18137;52;2008
18138;72;2014
18139;51;2007
18140;53;2009
18141;55;2011
18142;56;2012
18143;52;2007
18144;54;2010
18145;53;2009
18146;51;2007
18147;55;2011
18148;71;2014
18149;51;2006
18150;51;2006
18151;54;2010
18152;44;2004
18153;52;2007
18154;54;2010
18155;52;2008
18156;51;2007
18157;41;2003
18158;50;2006
18159;56;2012
18160;54;2010
18161;44;2004
18162;71;2014
18163;52;2008
18164;55;2011
18165;55;2011
18166;71;2014
18167;76;2014
18168;55;2011
18169;67;2013
18170;76;2014
18171;52;2007
18172;55;2011
18173;51;2006
18174;57;2013
18175;55;2011
18176;52;2007
18177;54;2010
18178;56;2012
18179;56;2012
18180;68;2013
18181;66;2013
18182;55;2011
18183;51;2007
18184;54;2010
18185;51;2007
18186;55;2011
18187;56;2012
18188;51;2007
18189;75;2014
18190;57;2013
18191;78;2014
18192;67;2013
18193;56;2012
18194;46;2004
18195;50;2006
18196;52;2007
18197;53;2009
18198;51;2007
18199;54;2010
18200;50;2006
18201;51;2007
18202;52;2007
18203;53;2009
18204;71;2014
18205;83;2015
18206;53;2009
18207;54;2010
18208;53;2009
18209;55;2011
18210;54;2010
18211;78;2014
18212;80;2014
18213;54;2010
18214;52;2008
18215;55;2011
18216;52;2007
18217;65;2013
18218;75;2014
18219;53;2009
18220;54;2010
18221;48;2005
18222;53;2009
18223;71;2014
18224;65;2013
18225;56;2012
18226;54;2010
18227;45;2004
18228;52;2007
18229;51;2007
18230;53;2009
18231;66;2013
18232;51;2007
18233;53;2009
18234;51;2006
18235;54;2010
18236;51;2007
18237;42;2003
18238;55;2011
18239;76;2014
18240;53;2009
18241;54;2010
18242;42;2003
18243;68;2013
18244;56;2012
18245;63;2013
18246;53;2009
18247;53;2009
18248;51;2007
18249;51;2007
18250;76;2014
18251;49;2005
18252;56;2012
18253;53;2009
18254;51;2007
18255;41;2002
18256;45;2004
18257;76;2014
18258;53;2008
18259;55;2011
18260;47;2004
18261;54;2010
18262;45;2004
18263;50;2006
18264;55;2011
18265;67;2013
18266;47;2004
18267;43;2003
18268;43;2003
18269;73;2014
18270;71;2014
18271;49;2005
18272;51;2007
18273;51;2007
18274;76;2014
18275;54;2010
18276;57;2013
18277;51;2007
18278;52;2008
18279;89;2015
18280;51;2007
18281;80;2014
18282;53;2009
18283;51;2007
18284;50;2006
18285;56;2012
18286;52;2008
18287;50;2006
18288;51;2007
18289;47;2004
18290;41;2002
18291;52;2008
18292;83;2015
18293;53;2009
18294;56;2012
18295;51;2007
18296;51;2006
18297;50;2006
18298;51;2007
18299;50;2006
18300;52;2007
18301;51;2007
18302;78;2014
18303;51;2006
18304;79;2014
18305;41;2003
18306;52;2008
18307;53;2009
18308;51;2007
18309;50;2006
18310;52;2008
18311;64;2013
18312;51;2007
18313;71;2014
18314;56;2012
18315;55;2011
18316;56;2012
18317;51;2006
18318;51;2007
18319;52;2008
18320;52;2008
18321;54;2010
18322;49;2005
18323;56;2012
18324;52;2007
18325;53;2009
18326;51;2007
18327;51;2006
18328;53;2009
18329;53;2009
18330;76;2014
18331;52;2007
18332;56;2012
18333;80;2014
18334;56;2012
18335;51;2007
18336;53;2009
18337;49;2005
18338;49;2005
18339;54;2010
18340;55;2011
18341;52;2008
18342;52;2008
18343;55;2011
18344;51;2007
18345;48;2005
18346;52;2007
18347;56;2012
18348;52;2008
18349;53;2009
18350;55;2011
18351;56;2012
18352;51;2007
18353;51;2007
18354;77;2014
18355;49;2005
18356;53;2009
18357;55;2011
18358;55;2011
18359;54;2010
18360;55;2011
18361;55;2011
18362;45;2004
18363;71;2014
18364;67;2013
18365;54;2010
18366;59;2013
18367;70;2014
18368;56;2012
18369;55;2011
18370;53;2009
18371;50;2006
18372;53;2009
18373;57;2013
18374;45;2004
18375;55;2011
18376;48;2005
18377;55;2011
18378;51;2006
18379;54;2010
18380;45;2004
18381;46;2004
18382;51;2006
18383;42;2003
18384;46;2004
18385;66;2013
18386;53;2009
18387;56;2012
18388;53;2009
18389;53;2009
18390;55;2011
18391;55;2011
18392;55;2011
18393;49;2005
18394;54;2010
18395;52;2008
18396;51;2006
18397;51;2006
18398;50;2006
18399;53;2009
18400;51;2007
18401;42;2003
18402;56;2012
18403;53;2009
18404;52;2008
18405;51;2007
18406;78;2014
18407;54;2010
18408;55;2011
18409;53;2008
18410;53;2009
18411;55;2011
18412;51;2006
18413;53;2009
18414;76;2014
18415;51;2007
18416;86;2015
18417;70;2014
18418;56;2012
18419;71;2014
18420;53;2009
18421;50;2006
18422;53;2009
18423;54;2010
18424;44;2003
18425;55;2011
18426;68;2013
18427;44;2003
18428;53;2009
18429;54;2010
18430;51;2007
18431;51;2006
18432;48;2005
18433;51;2006
18434;51;2007
18435;52;2008
18436;54;2010
18437;52;2007
18438;52;2007
18439;55;2011
18440;51;2007
18441;56;2012
18442;53;2009
18443;53;2008
18444;53;2009
18445;50;2006
18446;50;2006
18447;65;2013
18448;52;2008
18449;56;2012
18450;56;2012
18451;83;2015
18452;52;2008
18453;51;2006
18454;76;2014
18455;51;2007
18456;51;2007
18457;52;2008
18458;47;2004
18459;51;2007
18460;54;2010
18461;53;2009
18462;53;2009
18463;62;2013
18464;75;2014
18465;55;2011
18466;45;2004
18467;52;2008
18468;52;2008
18469;77;2014
18470;51;2006
18471;47;2004
18472;52;2008
18473;85;2015
18474;47;2004
18475;51;2007
18476;51;2006
18477;54;2010
18478;51;2007
18479;74;2014
18480;55;2011
18481;77;2014
18482;66;2013
18483;52;2007
18484;54;2010
18485;52;2008
18486;52;2008
18487;51;2007
18488;51;2007
18489;46;2004
18490;54;2010
18491;45;2004
18492;49;2005
18493;53;2009
18494;42;2003
18495;78;2014
18496;47;2004
18497;55;2011
18498;51;2007
18499;58;2013
18500;53;2009
18501;71;2014
18502;51;2007
18503;56;2012
18504;52;2008
18505;71;2014
18506;9;2011
18507;4;2006
18508;6;2008
18509;11;2013
18510;3;2005
18511;2;2004
18512;12;2014
18513;9;2011
18514;9;2011
18515;7;2009
18516;11;2013
18517;12;2014
18518;4;2006
18519;5;2007
18520;8;2010
18521;6;2008
18522;1;2003
18523;2;2004
18524;4;2006
18525;8;2010
18526;10;2012
18527;11;2013
18528;12;2014
18529;2;2004
18530;5;2007
18531;12;2014
18532;8;2010
18533;10;2012
18534;4;2006
18535;5;2007
18536;12;2014
18537;3;2005
18538;1;2003
18539;4;2006
18540;2;2004
18541;11;2013
18542;10;2012
18543;10;2012
18544;10;2012
18545;2;2004
18546;6;2008
18547;11;2013
18548;9;2011
18549;9;2011
18550;12;2014
18551;3;2005
18552;1;2003
18553;10;2012
18554;3;2005
18555;3;2005
18556;6;2008
18557;8;2010
18558;5;2007
18559;12;2014
18560;13;2015
18561;8;2010
18562;9;2011
18563;12;2014
18564;10;2012
18565;1;2003
18566;5;2007
18567;10;2012
18568;3;2005
18569;2;2004
18570;8;2010
18571;2;2004
18572;2;2004
18573;11;2013
18574;4;2006
18575;6;2008
18576;5;2007
18577;8;2010
18578;6;2008
18579;2;2004
18580;12;2014
18581;5;2007
18582;9;2011
18583;10;2012
18584;3;2005
18585;4;2006
18586;4;2006
18587;8;2010
18588;6;2008
18589;11;2013
18590;10;2012
18591;11;2013
18592;7;2009
18593;10;2012
18594;1;2003
18595;8;2010
18596;6;2008
18597;5;2007
18598;2;2004
18599;10;2012
18600;1;2003
18601;8;2010
18602;5;2007
18603;9;2011
18604;5;2007
18605;1;2003
18606;6;2008
18607;7;2009
18608;6;2008
18609;6;2008
18610;10;2012
18611;12;2014
18612;7;2009
18613;5;2007
18614;6;2008
18615;7;2009
18616;6;2008
18617;9;2011
18618;10;2012
18619;5;2007
18620;2;2004
18621;4;2006
18622;7;2009
18623;9;2011
18624;5;2007
18625;7;2009
18626;10;2012
18627;3;2005
18628;7;2009
18629;3;2005
18630;8;2010
18631;1;2003
18632;9;2011
18633;9;2011
18634;4;2006
18635;4;2006
18636;12;2014
18637;12;2014
18638;11;2013
18639;10;2012
18640;10;2012
18641;12;2014
18642;6;2008
18643;5;2007
18644;11;2013
18645;4;2006
18646;4;2006
18647;10;2012
18648;12;2014
18649;7;2009
18650;10;2012
18651;7;2009
18652;7;2009
18653;1;2003
18654;7;2009
18655;1;2003
18656;2;2004
18657;12;2014
18658;8;2010
18659;11;2013
18660;2;2004
18661;10;2012
18662;10;2012
18663;3;2005
18664;7;2009
18665;7;2009
18666;8;2010
18667;4;2006
18668;9;2011
18669;8;2010
18670;12;2014
18671;6;2008
18672;10;2012
18673;11;2013
18674;1;2003
18675;6;2008
18676;11;2013
18677;5;2007
18678;10;2012
18679;11;2013
18680;4;2006
18681;9;2011
18682;5;2007
18683;4;2006
18684;8;2010
18685;9;2011
18686;5;2007
18687;10;2012
18688;4;2006
18689;5;2007
18690;7;2009
18691;1;2003
18692;3;2005
18693;9;2011
18694;11;2013
18695;12;2014
18696;11;2013
18697;7;2009
18698;8;2010
18699;5;2007
18700;11;2013
18701;1;2003
18702;12;2014
18703;13;2015
18704;6;2008
18705;2;2004
18706;9;2011
18707;9;2011
18708;5;2007
18709;9;2011
18710;8;2010
18711;4;2006
18712;4;2006
18713;4;2006
18714;8;2010
18715;5;2007
18716;2;2004
18717;10;2012
18718;9;2011
18719;4;2006
18720;4;2006
18721;9;2011
18722;3;2005
18723;3;2005
18724;9;2011
18725;1;2003
18726;13;2015
18727;6;2008
18728;11;2013
18729;11;2013
18730;7;2009
18731;12;2014
18732;9;2011
18733;4;2006
18734;3;2005
18735;13;2015
18736;13;2015
18737;7;2009
18738;10;2012
18739;11;2013
18740;10;2012
18741;8;2010
18742;1;2003
18743;7;2009
18744;9;2011
18745;12;2014
18746;12;2014
18747;2;2004
18748;7;2009
18749;10;2012
18750;5;2007
18751;10;2012
18752;5;2007
18753;3;2005
18754;6;2008
18755;10;2012
18756;10;2012
18757;6;2008
18758;1;2003
18759;7;2009
18760;8;2010
18761;8;2010
18762;2;2004
18763;8;2010
18764;13;2015
18765;7;2009
18766;1;2003
18767;8;2010
18768;11;2013
18769;7;2009
18770;2;2004
18771;7;2009
18772;11;2013
18773;5;2007
18774;2;2004
18775;6;2008
18776;5;2007
18777;8;2010
18778;12;2014
18779;3;2005
18780;6;2008
18781;4;2006
18782;12;2014
18783;3;2010
18784;2;2009
18785;1;2008
18786;1;2008
18787;4;2011
18788;2;2009
18789;2;2009
18790;6;2013
18791;3;2010
18792;5;2012
18793;1;2008
18794;3;2010
18795;8;2015
18796;1;2008
18797;4;2011
18798;4;2011
18799;7;2014
18800;6;2013
18801;3;2010
18802;5;2012
18803;7;2014
18804;6;2013
18805;3;2010
18806;5;2012
18807;6;2013
18808;3;2010
18809;8;2015
18810;2;2009
18811;3;2010
18812;7;2014
18813;4;2011
18814;7;2014
18815;2011;2011
18816;2010;2010
18817;2010;2010
18818;2011;2011
18819;2010;2010
18820;2010;2010
18821;2011;2011
18822;2010;2010
18823;2010;2010
18824;2010;2010
18825;2010;2010
18826;2011;2011
18827;2010;2010
18828;2010;2010
18829;2010;2010
18830;2011;2011
18831;2010;2010
18832;2011;2011
18833;2010;2010
18834;2011;2011
18835;2011;2011
18836;2010;2010
18837;2010;2010
18838;2010;2010
18839;2011;2011
18840;2011;2011
18841;2011;2011
18842;2011;2011
18843;2010;2010
18844;2011;2011
18845;2011;2011
18846;2010;2010
18847;2011;2011
18848;2011;2011
18849;2011;2011
18850;2011;2011
18851;2011;2011
18852;2011;2011
18853;2010;2010
18854;2010;2010
18855;2010;2010
18856;2010;2010
18857;2010;2010
18858;2011;2011
18859;2010;2010
18860;2011;2011
18861;2011;2011
18862;2011;2011
18863;2010;2010
18864;2011;2011
18865;2010;2010
18866;2011;2011
18867;2010;2010
18868;2011;2011
18869;2011;2011
18870;2011;2011
18871;2010;2010
18872;2010;2010
18873;2010;2010
18874;2010;2010
18875;2011;2011
18876;2011;2011
18877;2010;2010
18878;2011;2011
18879;2011;2011
18880;2010;2010
18881;2010;2010
18882;2010;2010
18883;2011;2011
18884;2010;2010
18885;2010;2010
18886;2011;2011
18887;2010;2010
18888;2010;2010
18889;2010;2010
18890;2011;2011
18891;2010;2010
18892;2010;2010
18893;2010;2010
18894;2010;2010
18895;2010;2010
18896;2011;2011
18897;2010;2010
18898;2010;2010
18899;2010;2010
18900;2011;2011
18901;2010;2010
18902;2011;2011
18903;2010;2010
18904;2010;2010
18905;2010;2010
18906;2011;2011
18907;2010;2010
18908;2010;2010
18909;2010;2010
18910;2010;2010
18911;2010;2010
18912;2011;2011
18913;2010;2010
18914;2010;2010
18915;2010;2010
18916;2010;2010
18917;2011;2011
18918;2010;2010
18919;2011;2011
18920;2011;2011
18921;2010;2010
18922;2010;2010
18923;2010;2010
18924;2010;2010
18925;2010;2010
18926;2;2013
18927;2;2013
18928;1;2012
18929;2;2013
18930;1;2012
18931;2;2013
18932;3;2014
18933;4;2015
18934;4;2015
18935;4;2015
18936;3;2014
18937;1;2012
18938;1;2012
18939;2;2013
18940;2;2013
18941;4;2015
18942;4;2015
18943;1;2012
18944;4;2015
18945;3;2014
18946;2;2013
18947;3;2014
18948;3;2014
18949;1;2012
18950;1;2012
18951;3;2014
18952;3;2014
18953;4;2015
18954;1;2012
18955;2;2013
18956;1;2012
18957;2;2013
18958;1;2012
18959;3;2014
18960;1;2012
18961;3;2014
18962;2;2013
18963;4;2015
18964;2;2013
18965;4;2015
18966;3;2014
18967;3;2014
18968;3;2014
18969;3;2014
18970;1;2012
18971;2;2014
18972;2;2014
18973;1;2010
18974;2;2014
18975;2;2014
18976;2;2014
18977;2;2014
18978;1;2010
18979;2;2014
18980;3;2015
18981;2;2014
18982;3;2015
18983;1;2011
18984;3;2015
18985;1;2011
18986;3;2015
18987;1;2010
18988;1;2011
18989;3;2015
18990;1;2011
18991;1;2011
18992;1;2011
18993;1;2010
18994;1;2011
18995;3;2015
18996;3;2015
18997;1;2011
18998;2;2013
18999;1;2011
19000;1;2010
19001;1;2011
19002;1;2010
19003;2;2014
19004;1;2011
19005;2;2013
19006;3;2015
19007;3;2015
19008;2;2014
19009;3;2015
19010;2;2014
19011;2;2013
19012;1;2010
19013;3;2015
19014;3;2015
19015;2;2013
19016;3;2015
19017;3;2015
19018;1;2011
19019;2;2013
19020;1;2011
19021;2;2014
19022;2;2004
19023;9;2011
19024;1;2003
19025;5;2007
19026;3;2005
19027;2;2004
19028;4;2006
19029;9;2011
19030;3;2005
19031;6;2008
19032;6;2008
19033;2;2004
19034;2;2004
19035;8;2010
19036;5;2007
19037;8;2010
19038;4;2006
19039;7;2009
19040;1;2003
19041;7;2009
19042;4;2006
19043;9;2011
19044;7;2009
19045;9;2011
19046;2;2004
19047;5;2007
19048;4;2006
19049;3;2005
19050;4;2006
19051;8;2010
19052;5;2007
19053;7;2009
19054;9;2011
19055;8;2010
19056;8;2010
19057;8;2010
19058;7;2009
19059;8;2010
19060;2;2004
19061;1;2003
19062;7;2009
19063;2;2004
19064;3;2005
19065;8;2010
19066;4;2006
19067;5;2007
19068;8;2010
19069;9;2011
19070;5;2007
19071;5;2007
19072;3;2005
19073;3;2005
19074;3;2005
19075;1;2003
19076;7;2009
19077;6;2008
19078;8;2010
19079;5;2007
19080;5;2007
19081;5;2007
19082;8;2010
19083;6;2008
19084;9;2011
19085;8;2010
19086;9;2011
19087;1;2003
19088;8;2010
19089;8;2010
19090;8;2010
19091;5;2007
19092;6;2008
19093;4;2006
19094;1;2003
19095;9;2011
19096;2;2004
19097;1;2003
19098;9;2011
19099;3;2005
19100;7;2009
19101;7;2009
19102;9;2011
19103;7;2009
19104;6;2008
19105;3;2005
19106;9;2011
19107;3;2005
19108;6;2008
19109;2;2004
19110;6;2008
19111;8;2010
19112;5;2007
19113;5;2007
19114;5;2007
19115;5;2007
19116;8;2010
19117;6;2008
19118;9;2011
19119;1;2003
19120;5;2007
19121;7;2009
19122;5;2007
19123;6;2008
19124;7;2009
19125;8;2010
19126;8;2010
19127;2;2004
19128;6;2008
19129;5;2007
19130;5;2007
19131;5;2007
19132;9;2011
19133;2;2004
19134;1;2003
19135;5;2007
19136;5;2007
19137;3;2005
19138;3;2005
19139;4;2006
19140;5;2007
19141;7;2009
19142;1;2003
19143;8;2010
19144;2;2004
19145;6;2008
19146;2;2004
19147;6;2008
19148;4;2006
19149;8;2010
19150;6;2008
19151;3;2005
19152;9;2011
19153;6;2008
19154;9;2011
19155;8;2010
19156;4;2006
19157;8;2010
19158;9;2011
19159;3;2005
19160;2;2004
19161;2;2004
19162;4;2006
19163;5;2007
19164;6;2008
19165;9;2011
19166;3;2005
19167;5;2007
19168;9;2011
19169;4;2006
19170;1;2003
19171;9;2011
19172;4;2006
19173;5;2007
19174;6;2008
19175;3;2005
19176;3;2005
19177;9;2011
19178;9;2011
19179;8;2010
19180;5;2007
19181;2;2004
19182;5;2007
19183;8;2010
19184;3;2005
19185;5;2007
19186;7;2009
19187;7;2009
19188;4;2006
19189;5;2007
19190;4;2006
19191;2;2004
19192;7;2009
19193;7;2009
19194;7;2009
19195;8;2010
19196;6;2008
19197;4;2006
19198;3;2005
19199;2;2004
19200;6;2008
19201;5;2007
19202;5;2007
19203;8;2010
19204;6;2008
19205;1;2003
19206;4;2006
19207;3;2005
19208;6;2008
19209;7;2009
19210;2;2004
19211;6;2008
19212;1;2003
19213;4;2006
19214;3;2005
19215;7;2009
19216;3;2005
19217;7;2009
19218;5;2007
19219;9;2011
19220;7;2009
19221;2;2004
19222;1;2003
19223;7;2009
19224;5;2007
19225;3;2005
19226;9;2011
19227;4;2006
19228;8;2010
19229;9;2011
19230;1;2003
19231;7;2009
19232;7;2009
19233;6;2008
19234;4;2006
19235;3;2005
19236;5;2007
19237;6;2008
19238;8;2010
19239;7;2009
19240;5;2007
19241;8;2010
19242;6;2008
19243;4;2006
19244;2;2004
19245;1;2003
19246;4;2006
19247;6;2008
19248;2;2004
19249;2;2004
19250;7;2009
19251;2;2004
19252;6;2008
19253;7;2009
19254;4;2006
19255;4;2006
19256;7;2009
19257;2;2004
19258;7;2009
19259;2;2004
19260;6;2008
19261;3;2005
19262;6;2008
19263;6;2008
19264;9;2011
19265;1;2003
19266;3;2005
19267;6;2008
19268;8;2010
19269;8;2010
19270;6;2008
19271;5;2007
19272;7;2009
19273;1;2003
19274;5;2007
19275;6;2008
19276;8;2010
19277;9;2011
19278;5;2007
19279;5;2007
19280;5;2007
19281;9;2011
19282;9;2011
19283;5;2007
19284;7;2009
19285;8;2010
19286;6;2008
19287;3;2005
19288;9;2011
19289;4;2006
19290;3;2005
19291;8;2010
19292;4;2006
19293;9;2011
19294;5;2007
19295;9;2011
19296;4;2006
19297;6;2008
19298;3;2005
19299;6;2008
19300;9;2011
19301;4;2006
19302;9;2011
19303;2;2004
19304;7;2009
19305;9;2011
19306;6;2008
19307;4;2006
19308;3;2005
19309;7;2009
19310;7;2009
19311;6;2008
19312;8;2010
19313;4;2006
19314;5;2007
19315;8;2010
19316;7;2009
19317;4;2006
19318;7;2009
19319;5;2007
19320;8;2010
19321;6;2008
19322;6;2008
19323;8;2010
19324;2;2004
19325;9;2011
19326;1;2003
19327;8;2010
19328;7;2009
19329;1;2003
19330;8;2010
19331;2;2004
19332;8;2010
19333;7;2009
19334;8;2010
19335;4;2006
19336;9;2011
19337;5;2007
19338;6;2008
19339;7;2009
19340;4;2006
19341;8;2010
19342;1;2003
19343;8;2010
19344;6;2008
19345;9;2011
19346;5;2007
19347;4;2006
19348;5;2007
19349;1;2003
19350;7;2009
19351;9;2011
19352;1;2003
19353;6;2008
19354;9;2011
19355;9;2011
19356;9;2011
19357;5;2007
19358;5;2007
19359;7;2009
19360;8;2010
19361;7;2009
19362;5;2007
19363;5;2007
19364;8;2010
19365;7;2009
19366;1;2003
19367;4;2006
19368;9;2011
19369;6;2008
19370;7;2009
19371;4;2006
19372;4;2006
19373;7;2009
19374;6;2008
19375;5;2007
19376;4;2006
19377;4;2006
19378;5;2007
19379;4;2006
19380;8;2010
19381;4;2006
19382;9;2011
19383;2;2004
19384;7;2009
19385;5;2007
19386;7;2009
19387;5;2007
19388;8;2010
19389;6;2008
19390;7;2009
19391;3;2005
19392;4;2006
19393;2;2004
19394;4;2006
19395;8;2010
19396;6;2008
19397;5;2007
19398;9;2011
19399;8;2010
19400;8;2010
19401;8;2010
19402;2;2004
19403;4;2006
19404;7;2009
19405;9;2011
19406;7;2009
19407;4;2006
19408;7;2009
19409;8;2010
19410;8;2010
19411;7;2009
19412;1;2003
19413;1;2003
19414;8;2010
19415;6;2008
19416;6;2008
19417;2;2004
19418;6;2008
19419;8;2010
19420;5;2007
19421;9;2011
19422;2;2004
19423;6;2008
19424;4;2006
19425;9;2011
19426;6;2008
19427;4;2006
19428;9;2011
19429;7;2009
19430;6;2008
19431;5;2007
19432;2;2004
19433;6;2008
19434;2;2004
19435;9;2011
19436;1;1981
19437;26;2006
19438;26;2006
19439;23;2003
19440;28;2008
19441;25;2005
19442;16;1996
19443;25;2005
19444;2;1982
19445;5;1985
19446;28;2008
19447;28;2008
19448;1;1981
19449;16;1996
19450;15;1995
19451;20;2000
19452;17;1997
19453;27;2007
19454;22;2002
19455;24;2004
19456;14;1994
19457;13;1993
19458;2;1982
19459;6;1986
19460;7;1987
19461;7;1987
19462;21;2001
19463;20;2000
19464;20;2000
19465;9;1989
19466;8;1988
19467;24;2004
19468;30;2010
19469;31;2011
19470;22;2002
19471;31;2011
19472;33;2013
19473;19;1999
19474;24;2004
19475;1;1981
19476;14;1994
19477;25;2005
19478;6;1986
19479;30;2010
19480;10;1990
19481;20;2000
19482;4;1984
19483;2;1982
19484;3;1983
19485;33;2013
19486;18;1998
19487;23;2003
19488;35;2015
19489;31;2011
19490;28;2008
19491;28;2008
19492;8;1988
19493;27;2007
19494;27;2007
19495;8;1988
19496;5;1985
19497;33;2013
19498;28;2008
19499;9;1989
19500;30;2010
